Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
342,3,0,2,1,1, you can call me fireman cause i turn the hoes on
343,3,0,3,0,1, i could never have a bby by a lil dick thts y i got a abortion by the last bitch oh my god
344,3,0,3,0,1, watch women try to argue with me like they have a dick and actually fucked some pussy before i hate when bitches do that
345,3,0,3,0,1, and smoke weed in public fuck cops man do what you wanna do they dont own you run if they come are you retarded
346,3,0,0,3,2, tweety bird tho 128514128514128514128514tcojbnonm3n1p
347,3,0,3,0,1, my pussy sweet like watermelon tcosklph3ttogthotermelon
348,3,0,1,2,2, when twitter rappers dm me their trash links tco35nmr4auqg
349,3,0,3,0,1, loud bitches annoy me
350,4,0,4,0,1, eventually every bitch turns into that hoe  truuu
351,3,0,3,0,1,   i swear if oomf try talking to me tomorrow   pussy
352,3,0,3,0,1,jam you bitches be pretending to be tf crazy you aint never lied
353,4,0,3,1,1, thunduh k bye hoe um bye 
354,3,2,1,0,0, jackies a retard blondeproblems at least i can make a grilled cheese
355,3,1,2,0,1, ima keep on giving these pussy ass niggas ah reason to hate 
356,3,0,0,3,2, photo tcocxrs5bvhpw he is in sole heaven
357,3,2,1,0,0, stacey dash won 128166 tcopdlg46rjol baddest bitch evaaaa
358,3,0,3,0,1, side bitch sunday 128514128514128514 128514128514128514
359,3,0,3,0,1,eazy26 facts what baldheaded bitch made this shit 128074128074128555128530 tcofdyojpt9xglmao 128553128514
360,3,0,3,0,1, fuck wit us and then we tweakin hoe shmurda
361,3,0,0,3,2, we actin like its the 7th day  tcos9gmtevpat128123spook
362,3,0,3,0,1, ill break that lil bitch neck and wont even feel sorry about it savage
363,3,0,3,0,1, this is so fucking hot scally sneakersex sockfetish sniff trainersex tcotubivxbxco love me some kinky scallies
364,3,1,2,0,1, yall dumb ass niggas be so pressed to have hoes yall weak as fuck as fuck weed over hoes oreos too
365,3,0,3,0,1, i can turn yo bitch into a eaterrrrrrrrr
366,3,0,3,0,1, i dont trust dese hoes nikki told 51st where i stay at all my fans screen shot asap we finna come to chiraq and shoot sumn
367,3,0,3,0,1, 8220thunduh aye yall ima tryout for the bowling team frfr8221 tryouts passed tho no theres two more retard
368,3,0,3,0,1, now u got what u want bitch  enjoy it tcoglqzwtgmj9 now this is a crazy party i would love to attend
369,3,0,0,3,2, colored contacts in your eyesblinders on minecause i cant see you at all lmao
370,3,0,3,0,1,westt facts  only the dudes with hoes say they dont got hoes8221 austin12
371,3,0,3,0,1, im rea start smacking bitches period  bluffin at its best
372,3,0,3,0,1, lifes a bitch and then you die thats why we get high cause you neva know when youre gonna go my sister is perfect 
373,3,0,3,0,1, one of us is on drugs and its me but youre still wrong 128514  hahahahahahah im a bitch sometimes 
374,3,1,2,0,1, im feeling pretty fuckin ghetto smh
375,3,0,0,3,2,24  24  coleman2 swears im 1 man easily easily behind austin nip
376,3,0,3,0,1,jrock this is a true ride or die bitch 128175 tcobkwhx83fkw what the fuck hahahahah
377,4,0,0,4,2, hgwells and charlie chaplin tcostiddhk3wt history photography
378,3,0,3,0,1,jaylene all i see is brunos bitch ass on my twitter now wtf brunos all that she sees drake voice
379,3,0,3,0,1,garza thunduh im about to cool faggot chill tf is cool nigga
380,3,0,3,0,1,garza thunduh im so sure bitch frfr tf
381,3,0,3,0,1, twitter is not a source of news broadcast you fucking retards it is when nbc abc cnn fox etc are all keeping quiet
382,3,0,3,0,1, got a couple bitches saying they know me but i8217ma let the money talk for me 128526128076 and im like wwyd
383,3,0,3,0,1, grudges are for weirdosand bitches
384,3,1,0,2,2, i told mariam to but cigarettes for her birthdayyou also called me trash rn
385,3,0,0,3,2,  brownies tonight what kind
386,3,0,3,0,1, no text back i dont give a fuck ill text another bitch damn someone is hurt lol
387,6,1,5,0,1,iongi ummmmmm okay tco4bvlsci5k5 you got hoes from left to right 128514128514 do yah thang
388,3,0,3,0,1, using ymxb to find the slope of that ass
389,3,0,0,3,2, fit lads nice gear tcothnxx1lc1m these scally lads n trainers would get it
390,3,0,3,0,1, hell yeah bro tco9yib45ud6c fuck yeah sexy scally lad in hot gear
391,3,0,3,0,1, helping out a mate tcoemnado1qoj i love scally play fuck yeah
392,3,0,2,1,1, lads being lads tcof3ujcyj4of fuck yeah i love scally lad action hot trainers too
393,3,0,3,0,1,twotone next year bitches is gonna be like you gotta promise you wont expose me 128514128514128557
394,3,0,3,0,1, 8220 so hot lick it bitch tcojloukqdcom8221 fuck yeah eat that trainer u dirty fucker
395,3,0,3,0,1, 8220cincokilby yall think celebrity pussy different from the locals 1285148221 yeah meghan goods is
396,6,0,2,4,2,yongguk i saw an ajumma walk out in the beginning saying wow this is so trash that i cant even listen to it 128514 lmaoo
397,3,0,3,0,1, need these sox tcoxydb1rchxh fuck yeah i love a kinky scally lad w rank sox and sneaks
398,3,1,2,0,1, i dont ever expose females like that thats childish bitch nigga shiiii
399,3,0,3,0,1,   yassstrys new things with bestfriendbitch who do you love
400,3,1,0,2,2, dude remember this wop video  tcop3heuboqbu omg where did you find that
401,3,0,2,1,1, thick raw fuck tcog8rvuhcebn damn his man pussy is getting a workout
402,3,0,0,3,2, rawr my sexy french scally i love him frenchscally tco5idq3r5akz sexy scally woof woof
403,3,0,3,0,1, nothin in life is free some of you bitches need to write that on ya panties128557128514
404,3,0,3,0,1,  if one of you bitches want some of my burrito u can catch me at potosino huh haha
405,3,1,2,0,1, niggas whole hoes out here cuz couldnt had said it better128588
406,3,0,3,0,1, hardcore way to eat mac and cheese1 boil water 2 snort cheese powder3 drink boiling water 4 fuck bitches
407,3,0,3,0,1, yourenotmytype if my fade is perpetually fresher than yours thats a real ass bitch rite there
408,3,0,3,0,1, annoying bitch that i love tco8oxlqvqbrc judyanns so pretty
409,3,0,3,0,1, tcoaqkgorauxxlmao bitch got on some huggies
411,3,0,3,0,1, hi bitch no bitchbye bitch tcorbcrxmrtqp
412,3,0,3,0,1, does he look like a bitch capacitor
413,3,0,3,0,1, chase money 128176 not 128581 hoes 128111 12817512817558399583995839958399
414,3,0,3,0,1, cant stand a i dont know what i want ass nigga 128564 bitch
415,3,0,3,0,1,  shorts im on my way tcomqczuxlbtt love a chavhot sexy scally fucker
416,3,1,2,0,1, these newly gay bitches dont kno how shit works
417,3,0,3,0,1, when a bitch dont want a real job they just become strippers lol lol
418,3,0,3,0,1, awww meat meat in his feelinsi ainn n my feelings bitch
419,3,0,2,1,1, i want snake bites  my industrial piercin amp a tattoodem hoe accessories dea 1280641280641280569749
420,3,0,0,3,2, baby albino 128034 tco2tytqj3fec 
421,3,0,3,0,1, these hoes aint loyal
422,3,1,2,0,1, yassssss ordered chinese 128079 bitch you just ate tacos you fat fuck
423,3,0,3,0,1, i made that bitch lunch  bitches love lunch
424,6,2,4,0,1,a no brainerbut as soon as this bitch gets rich in political power her views will changepolitical whores tcoekepsjwcyu8221
425,3,0,3,0,1,a pussy a day keeps the devil away 
426,3,0,3,0,1,aint that about a bitch what does that mean
427,3,0,3,0,1,all these bitches want a baby i dont want no children
428,3,0,2,1,1,and bitch you must be lost 128514128514
429,3,0,3,0,1,baby i like being on your left side no bitch you cant be there cuz the street on that side and twitter said i aint real if you do
430,6,0,1,5,2,bae sounds like such a ghetto word use something else
431,3,1,2,0,1,batter the wee cunt jewis y cos he fucked my ex emma isnt battering the girls ive nailedive moved onstop being a pussy n do it urself
432,3,0,3,0,1,bleed out hoe alexa
433,3,0,3,0,1,boolin in the bando wit a few bitches
434,3,0,0,3,2,brownies for my brownie i love this movie 128517
435,3,0,3,0,1,but i need a bad bitch thats hotter than me might be the realist shit partynextdoor ever said thats how i be feelin everyday
436,3,1,2,0,1,by the way we do punch bitches
437,3,0,3,0,1,caesar is home 8220 tcomw5kaojkxbtheres so much this bitch looks like lets start with ape shit8221128557128557
438,3,0,1,2,2,chinese maverick we were communicating comrade  u know giving the imperialist yanks the birdie tco38gz1jerps
439,3,0,3,0,1,dad say hi to my snapchat dad 999665039999665039 duces bitch 128514128514128553128553
440,6,0,5,1,1,do you believe these hoes are not in fact loyal i disagree with that i do believe they are in fact the loyalest bunchthese hoes
441,3,0,3,0,1,dont know no ugly bitches dont know no broke niggasgates
442,3,0,3,0,1,dont make me make you fall in live with a nigga like meee the birds 1amp2 are my favorite songs by weeknd
443,3,2,1,0,0,dont worry about the nigga you see worry about the nigga you dont see dats da nigga fuckin yo bitch
444,3,0,3,0,1,dont you ever give my pussy away you keep it tight alright
445,3,0,3,0,1,dropped a stack cause bitch im on song called dopedownload the mixtape here tcolacz1e6tg7
446,3,0,3,0,1,dumb bitches do dumb things
447,3,1,2,0,1,eat the pussy like a real nigga hungry
448,3,1,2,0,1,eff it lets go after the cripple tcoksamx1jpfv
449,3,0,2,1,1,everything look better with a bitch next to it
450,3,0,3,0,1,facto  who cares if you a hoe when your ass looks like this tcocjdt987aqf
451,3,0,3,0,1,for every bad bitch there is a nigga tired of fucking her
452,3,0,3,0,1,foreign chick no lie man that bitch beautiful
453,3,1,2,0,1,fresh nigga so you kno i need a clean bitch who kno im working cuz i wanna see my team rich tcocgx3hnak9a
454,3,0,3,0,1,fuck 50 i make my own rules suck my dragon balls bitch call me goku
455,3,0,0,3,2,generate ascii boxes with nodejs all i see is the ability to bring flappybird in node via ascii tubes and bird  tcolrjwdfhv7t
456,3,0,3,0,1,get me that shit bitch you is fine bear
457,3,1,2,0,1,get your ass back to detroit ya fuckin wigger
458,3,0,3,0,1,girls that i dated its okay i aint mad yo unless you stabbed me in the heart no love hoe
460,3,0,3,0,1,how do you know my twitter password bitch please
461,3,0,3,0,1,have you seen my shows have you seen my hoes if i wasnt hot would they be so thick
462,3,0,3,0,1,he a bitch for hitting that hoe 128514128514128514128514128514128514128514128514128514
463,3,1,2,0,1,he married to a white woman lucky sumbitch  uncle ruckus
464,3,0,2,1,1,he wanna be my nigga but im just trinna be his savings account 128553 128514128557128514128557 omg imma funny ass bitch man but thats real shit 128175
465,3,0,3,0,1,her great grandmas a hoeher grandmas a hoeher moms and a hoe and shes a hoe its a long line of hoes grandpa carl everyone
466,3,3,0,0,0,hey go look at that video of the man that found the kidnapped girls in ohiowhat a nigger  shitmybosssays
467,3,0,3,0,1,hey pussy you still there
468,6,0,2,4,2,how about we draft all those gungho folks and send them to afghanistan or other war zones so they can show their tcosr1zcehx
469,3,0,3,0,1,how hotter than is it a bitch
470,3,0,3,0,1,how u talking to hoes bout bro n em why you talking to hoes bout bro n em
471,3,0,3,0,1,how you doing crazy bitch is hilarious
473,3,1,2,0,1,i know my shoes dirty as fuck whatever bitch you dont have to calllike negro one of the first things they look at is shoes dog
474,3,0,0,3,2,i am a thrill billywith a hillbilly heart  hahahahaha jesus murphy
475,3,0,3,0,1,i call him my bitch 
476,3,0,3,0,1,i cant handle no liquor but these bitches cant handle meeedd  chief sosa
477,3,0,3,0,1,i dont chase after dudes i chase after bitches  edgar bautista
478,3,0,2,1,1,i dont love these hoes baby its me and you forever
479,3,0,3,0,1,i dont even need a picture of tamar that bitch is beat in every picture128514128557128514128514128514
480,3,0,3,0,1,i dont have hoes 128564
481,3,0,1,2,2,i found a new way to chug you have to open your mouth alot shitallysays
482,3,0,3,0,1,i fucking hate that bitch so much i wanna smack her in the face then tongue kiss her
483,3,0,3,0,1,i got a bitch set it off like jada picketqueen latifah you riding round with your nieces bitch you titi
484,3,0,3,0,1,i got a sister she told me stop calling women bitches
485,3,0,3,0,1,i guess this is the night bitches die stewie is that nigga
486,3,0,3,0,1,i had a bitch that had a bitch had the bitch eating halibut   freshrhymes jerksquad slowstir
487,3,0,3,0,1,i have this ladyloveshes married but i still wanna bang hershe wont have sex with mewhat a bitch a troubadour probably
488,3,0,3,0,1,i heard you was looking for candy man bitch
489,3,0,3,0,1,i hope you dont get mad ladies i only call you bitches bitches bc i dont know your names individually katt williams 
490,3,0,3,0,1,i just got a number 3 im a bitch boy
491,3,0,3,0,1,i know that shit eatin grin you either just fucked the girl of your dreams or you sold a car we know youre a faggot whatd you sell128514
492,3,0,3,0,1,i only be with older men cause theyre more maturethat supposed to fool us bitch
493,6,0,6,0,1,i prolly leave up out this bitch with my cups in my hand and yo hand in my other hand
494,3,0,3,0,1,i said i dont like it it tastes like wolf pussy what how do you even know what that tastes like
495,3,0,3,0,1,i taught myself how to eat pussy and cut my own hairi taught myself how to eat pussy hair128514name the movie 128514
496,3,0,3,0,1,i used to dress up like a cop toooh reallyyeahright after 911mad pussyreallyyesill never forget
497,3,0,3,0,1,i went to jail for a flock amp came home wit a strike you went to jail as a bitch came home as a dike 
498,3,0,3,0,1,i will fuck u where u stand u dizzy bitch two unique amp separate phrases i overheard a relative saying when i was younger
499,3,0,3,0,1,i woke up like thi bitch go back to bed
500,3,0,3,0,1,i would rather you call me bitch than sir my manager
501,3,0,3,0,1,ill beat on that pussy so hard
502,3,0,1,2,2,ill slit your throatneck tcochffsdeddd
503,3,1,2,0,1,im a funky ass honkey   s shout out to  tonight before cabaret 128514 jt2020tour
504,3,1,2,0,1,im comparing kfc to the pussy maxoff5
505,3,0,3,0,1,im downloading you a new personality and ordering you a new face you bitch i love you goddamn it axl rose yelling at his sex robot
506,3,0,3,0,1,im feelin like malcolm in the middle these bitches surround me they cant miss em
507,3,0,3,0,1,im gonna piss on your dimple  stop wasting prayers on trash teams lol
508,3,0,3,0,1,im probably your main bitch chocolate dipped cinnamon apple
509,3,0,3,0,1,im sick of his shit man  sit his bitch ass im fed up bro geno threw yet another pick smh
510,3,1,2,0,1,im sorry i fucked yo bitch but she really dig a nigga 
511,3,0,3,0,1,ibs irritable bitch syndrome
513,3,0,3,0,1,if you love her then hide yo bitch so youll keep shorty
514,3,0,3,0,1,if you talk back to me you aint getting no pussyme tcovgnwcfgvsj
515,3,1,2,0,1,if youre a bad bitch put your hands up high every girl in the room starts waving there hands around
516,3,1,2,0,1,imma tie that bitch up in the basement and donkeyfuck her ass for two weeks straight hahahahahahahahaha 50centmovie beforeiselfdestruct
517,3,0,3,0,1,in my mindgotta be the dumb hoe anthem
518,3,1,0,2,2,is that an albino mexicanno dad hes asian
519,3,0,3,0,1,it takes a true directioner to accept larry you know what bitch its fans like you that make the boys cry thankyoupaulforconfirminglarry
520,3,1,2,0,1,its allegations were u in the bedroom did u see it words of a naive amp blind bitch we know ur husband cheated on u ramona is dumb
521,3,0,3,0,1,its never too late to tag a bitch 
522,3,0,2,1,1,its the dykes hunter dyke with a dyke tcolgtw3awmeh
523,3,1,2,0,1,julia roberts youre a ho  nottinghill
524,3,0,0,3,2,just follow the yellow brick twitter
525,3,0,3,0,1,lmfaoooooooooooooooooo brooks if your pussy is good but my mama don8217t like you guess who gotta go823082308230my mama
